[11, 94, 97, 0, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[12, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 0, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[13, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 0, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[14, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 0, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[15, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 0, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[16, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 0, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[17, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 0, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[18, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 0, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[19, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 0, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[20, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 0, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[21, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 0, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[22, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 0, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[23, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 0, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[24, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 0, 8, 67, 9, 62, 30, 47, 50]
[25, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 0, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[26, 94, 97, 11, 70, 0, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[27, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 0, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[28, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 0, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[29, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 0, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 30, 47, 50]
[30, 94, 97, 11, 70, 26, 60, 34, 93, 56, 33, 6, 83, 57, 51, 53, 42, 88, 86, 59, 73, 65, 3, 82, 5, 14, 32, 81, 63, 13, 41, 1, 12, 77, 16, 44, 35, 95, 91, 18, 43, 40, 17, 23, 76, 15, 49, 54, 21, 22, 87, 36, 71, 64, 78, 80, 46, 55, 99, 25, 68, 61, 4, 66, 39, 38, 69, 52, 72, 84, 92, 10, 2, 27, 90, 96, 98, 7, 28, 31, 58, 75, 89, 20, 85, 48, 29, 74, 79, 19, 37, 45, 24, 8, 67, 9, 62, 0, 47, 50]
